date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Durham County,NC-063,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Buncombe County,NC-021,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Hoke County,NC-093,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,New Hanover County,NC-129,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Richmond County,NC-153,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Wayne County,NC-191,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Nash County,NC-127,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Duplin County,NC-061,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Randolph County,NC-151,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Brunswick County,NC-019,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Hertford County,NC-091,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Warren County,NC-185,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Caswell County,NC-033,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Franklin County,NC-069,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Johnston County,NC-101,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Onslow County,NC-133,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Rockingham County,NC-157,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Alamance County,NC-001,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Chowan County,NC-041,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Lee County,NC-105,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Greene County,NC-079,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Sampson County,NC-163,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Pamlico County,NC-137,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Craven County,NC-049,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Beaufort County,NC-013,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Halifax County,NC-083,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Martin County,NC-117,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Person County,NC-145,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Stanly County,NC-167,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Edgecombe County,NC-065,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Carteret County,NC-031,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Northampton County,NC-131,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Hyde County,NC-095,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Robeson County,NC-155,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Wilson County,NC-195,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Orange County,NC-135,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Jones County,NC-103,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Granville County,NC-077,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Rutherford County,NC-161,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Chatham County,NC-037,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Anson County,NC-007,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Scotland County,NC-165,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Lenoir County,NC-107,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Columbus County,NC-047,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Pender County,NC-141,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Guilford County,NC-081,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Pitt County,NC-147,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Montgomery County,NC-123,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Cumberland County,NC-051,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Bertie County,NC-015,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Vance County,NC-181,North Carolina,NC,South Atlantic,South
1996-09-05,1996-10-21,Major Disaster Declaration,Hurricane,Hurricane Fran,46.0,Harnett County,NC-085,North Carolina,NC,South Atlantic,South
1996-09-06,1996-09-09,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Assoc With Tropical Storm Fran,3.0,Allegany County,MD-001,Maryland,MD,South Atlantic,South
1996-09-06,1996-09-09,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Assoc With Tropical Storm Fran,3.0,Frederick County,MD-021,Maryland,MD,South Atlantic,South
1996-09-06,1996-09-09,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Assoc With Tropical Storm Fran,3.0,Garrett County,MD-023,Maryland,MD,South Atlantic,South
1996-10-21,1996-10-31,Emergency Declaration,Fire,Severe Firestorms,10.0,Los Angeles County,CA-037,California,CA,Pacific,West
1996-10-21,1996-10-31,Emergency Declaration,Fire,Severe Firestorms,10.0,San Diego County,CA-073,California,CA,Pacific,West
1996-10-21,1996-10-31,Emergency Declaration,Fire,Severe Firestorms,10.0,Orange County,CA-059,California,CA,Pacific,West
1996-10-21,1996-10-31,Emergency Declaration,Fire,Severe Firestorms,10.0,Ventura County,CA-111,California,CA,Pacific,West
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Gibson County,TN-053,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Benton County,TN-005,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Madison County,TN-113,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Hardin County,TN-071,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Cheatham County,TN-021,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Montgomery County,TN-125,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Carroll County,TN-017,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Hardeman County,TN-069,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,McNairy County,TN-109,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Clay County,TN-027,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Shelby County,TN-157,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Henry County,TN-079,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Chester County,TN-023,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Henderson County,TN-077,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Obion County,TN-131,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Davidson County,TN-037,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Houston County,TN-083,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Stewart County,TN-161,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,DeKalb County,TN-041,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Humphreys County,TN-085,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Sumner County,TN-165,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Dickson County,TN-043,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Lake County,TN-095,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Weakley County,TN-183,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Decatur County,TN-039,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Tipton County,TN-167,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Jackson County,TN-087,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Lauderdale County,TN-097,Tennessee,TN,East South Central,South
1997-02-28,1997-03-24,Major Disaster Declaration,Tornado,"Heavy Rains, Tornadoes, Flooding, Hail, High Winds",24.0,Dyer County,TN-045,Tennessee,TN,East South Central,South
1998-02-04,1998-02-08,Major Disaster Declaration,Coastal Storm,"Severe Winter Coastal Storm, High Winds, Flooding",4.0,Atlantic County,NJ-001,New Jersey,NJ,Mid-Atlantic,Northeast
1998-02-04,1998-02-08,Major Disaster Declaration,Coastal Storm,"Severe Winter Coastal Storm, High Winds, Flooding",4.0,Ocean County,NJ-029,New Jersey,NJ,Mid-Atlantic,Northeast
1998-02-04,1998-02-08,Major Disaster Declaration,Coastal Storm,"Severe Winter Coastal Storm, High Winds, Flooding",4.0,Cape May County,NJ-009,New Jersey,NJ,Mid-Atlantic,Northeast
1998-03-29,1998-03-29,Major Disaster Declaration,Tornado,Tornadoes And Severe Storms,0.0,Blue Earth County,MN-013,Minnesota,MN,West North Central,Midwest
1998-03-29,1998-03-29,Major Disaster Declaration,Tornado,Tornadoes And Severe Storms,0.0,Cottonwood County,MN-033,Minnesota,MN,West North Central,Midwest
1998-03-29,1998-03-29,Major Disaster Declaration,Tornado,Tornadoes And Severe Storms,0.0,Brown County,MN-015,Minnesota,MN,West North Central,Midwest
1998-03-29,1998-03-29,Major Disaster Declaration,Tornado,Tornadoes And Severe Storms,0.0,Nicollet County,MN-103,Minnesota,MN,West North Central,Midwest
1998-03-29,1998-03-29,Major Disaster Declaration,Tornado,Tornadoes And Severe Storms,0.0,Le Sueur County,MN-079,Minnesota,MN,West North Central,Midwest
1998-03-29,1998-03-29,Major Disaster Declaration,Tornado,Tornadoes And Severe Storms,0.0,Rice County,MN-131,Minnesota,MN,West North Central,Midwest
1998-03-29,1998-03-29,Major Disaster Declaration,Tornado,Tornadoes And Severe Storms,0.0,Nobles County,MN-105,Minnesota,MN,West North Central,Midwest
1998-04-16,1998-04-16,Emergency Declaration,Tornado,"Tornadoes, Flooding High Winds",0.0,Mississippi County,AR-093,Arkansas,AR,West South Central,South
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Olmsted County,MN-109,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Carver County,MN-019,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Blue Earth County,MN-013,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Mower County,MN-099,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Faribault County,MN-043,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Rice County,MN-131,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Dakota County,MN-037,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Ramsey County,MN-123,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Fillmore County,MN-045,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Scott County,MN-139,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Freeborn County,MN-047,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Wabasha County,MN-157,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Hennepin County,MN-053,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Winona County,MN-169,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Goodhue County,MN-049,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Washington County,MN-163,Minnesota,MN,West North Central,Midwest
1998-05-15,1998-06-28,Major Disaster Declaration,Tornado,"Severe Storms, Straight Line Winds, And Tornadoes",44.0,Anoka County,MN-003,Minnesota,MN,West North Central,Midwest
